1.00002360663586e+22,2.68709894115062e-05,7.25600295393534e-08,2159.64390882644,-8.44890323814214e-39,3.96374376601563e+21,2.56076386462687e-08
1.00004844644918e+22,2.67488390399812e-05,7.58319647429157e-08,2933.96318376725,-8.44890323814214e-39,3.96252287326313e+21,2.56076386462687e-08
1.00007381913687e+22,2.6617161338733e-05,2.42006101890139e-07,802.72144302482,-8.44890323814214e-39,3.96089125952321e+21,2.56076386462687e-08
1.00012068765107e+22,2.67417059246894e-05,3.10742132115072e-07,574.718909273784,-8.44890323814214e-39,3.95876213660255e+21,2.56076386462687e-08
1.00021984667571e+22,2.69826572328499e-05,1.77382282405407e-07,712.012272340951,-8.44890323814214e-39,3.95729671555736e+21,2.56076386462687e-08
1.00026008841218e+22,2.70625292435162e-05,2.75810138876473e-08,1119.26472570431,-8.44890323814214e-39,3.95689903492982e+21,2.56076386462687e-08
1.00027489173269e+22,2.81277982999769e-05,-2.28829958551062e-08,-3663.61259720688,-8.44890323814214e-39,3.95639157520087e+21,2.56076386462687e-08
1.00028856524644e+22,2.84208074149408e-05,8.91626865767196e-09,-5996.80626558869,-8.44890323814214e-39,3.95628433435398e+21,2.56076386462687e-08
1.00030564745095e+22,2.82843552486093e-05,-7.65719570434033e-09,-28753.9232241919,-5.84626427858328e-38,3.95595233167487e+21,2.56076386462687e-08
1.00032138868135e+22,2.77948132512413e-05,-9.79758120341003e-10,-76992.7298373873,-5.84626427858328e-38,3.95576850909538e+21,2.56076386462687e-08
1.00032429103951e+22,2.66387288809313e-05,-9.08184236269769e-09,-59578.1869927736,-5.84626427858328e-38,3.95545692587288e+21,2.56076386462687e-08
1.00034072349316e+22,2.67612500486988e-05,-2.14855245473657e-09,169776.112571426,-6.6685510561979e-37,3.95551031988943e+21,2.56076386462687e-08
1.00034477616043e+22,2.69241016242541e-05,-8.61012608914323e-09,84482.6255565542,-6.6685510561979e-37,3.95564506668181e+21,2.56076386462687e-08
1.00036085428777e+22,2.70735881732803e-05,-3.02785713322887e-08,80428.5521745753,-6.6685510561979e-37,3.95554787404898e+21,2.56076386462687e-08
1.0003763480984e+22,2.66504100086656e-05,-5.90039634220985e-08,163687.335306552,-2.6323809380797e-37,3.95534542760925e+21,2.56076386462687e-08
1.00039838975768e+22,2.59183492603828e-05,-6.51477648642459e-08,282905.444562805,-5.88814569366258e-37,3.95350996603944e+21,2.56076386462687e-08
1.00042114780227e+22,2.56785112545295e-05,-4.22767099769785e-08,285192.833727706,-5.88814569366258e-37,3.95301228065418e+21,2.56076386462687e-08
1.00045668103194e+22,2.58019532183262e-05,1.64531518959782e-09,596130.161773954,7.19734156314647e-37,3.9525310583418e+21,2.56076386462687e-08
1.00046016617255e+22,2.74420206585205e-05,-1.65738205169281e-08,15435.4658649823,2.58375501412655e-36,3.95254481770061e+21,2.56076386462687e-08
1.00048308992469e+22,2.79644710123024e-05,-1.00498397453465e-07,-4246.6288522833,1.77241917384357e-35,3.95230757857262e+21,2.56076386462687e-08
1.00051352720326e+22,2.81701565015042e-05,-2.80234325061543e-07,482.202296712921,9.06904325414994e-36,3.95154142022154e+21,2.56076386462687e-08
1.00056559157411e+22,2.85263167315218e-05,1.14429754170152e-07,555.051209871898,5.78661339652755e-36,3.94978809423587e+21,2.56076386462687e-08
1.00059801902481e+22,2.86746248817818e-05,5.27044986316611e-09,769.760813863384,3.8152528208474e-36,3.94916392004919e+21,2.56076386462687e-08
1.00060469742282e+22,2.91615929141484e-05,-6.04850544180669e-08,12704.4873254198,-6.31517863732022e-36,3.94907691416086e+21,2.56076386462687e-08
1.0006519458913e+22,2.9780528588924e-05,-8.37144137932962e-08,-1767.54882570462,-6.45215563216982e-36,3.94793495642196e+21,2.56076386462687e-08
1.00068068829336e+22,2.99677872963307e-05,-1.02598305951002e-07,-1276.89932573544,-5.38339463773439e-36,3.94630822325113e+21,2.56076386462687e-08
1.00071292938095e+22,3.04479418973008e-05,-1.46950019040151e-07,-979.063738927805,-4.70213568192679e-36,3.94577362145472e+21,2.56076386462687e-08
1.0007523449293e+22,3.03286465580717e-05,-1.17245286580122e-08,-790.811826301634,-4.40289877305327e-36,3.94583792366578e+21,2.56076386462687e-08
1.00076272592248e+22,3.02671449562449e-05,4.58051505984443e-08,-2971.08275423668,-1.01125470286824e-35,3.94541117599214e+21,2.56076386462687e-08
1.00078400048568e+22,3.05119365149265e-05,4.83285651379272e-08,-5657.79294865102,7.79761913461163e-37,3.94433898505745e+21,2.56076386462687e-08
1.00080602569421e+22,3.04507076499254e-05,1.17158009825057e-07,7109.47805027637,1.84716735498457e-36,3.94320762891947e+21,2.56076386462687e-08
1.00087490144188e+22,3.03980182067021e-05,4.10155879662082e-07,5370.94159797624,2.26296145221544e-36,3.94119579360621e+21,2.56076386462687e-08
1.00094042487402e+22,3.03573382350673e-05,4.85783584574186e-07,6722.45777751183,2.65233998791806e-36,3.93923847329993e+21,2.56076386462687e-08
1.00101089809131e+22,3.02800025681915e-05,3.91381014114919e-07,7547.23487884797,4.11727324576406e-36,3.93725146564547e+21,2.56076386462687e-08
1.00107477632233e+22,3.02881344726322e-05,2.95214444852289e-07,9915.63799648694,2.54298443398675e-36,3.93594218255128e+21,2.56076386462687e-08
1.00113071248076e+22,3.03325871498512e-05,2.81239189154594e-07,-1746.25578472622,3.11154408831544e-36,3.93447183707419e+21,2.56076386462687e-08
1.00118202834196e+22,3.03659041079993e-05,2.62115433920652e-07,-1867.07077910754,-4.57591849190072e-37,3.93250790603082e+21,2.56076386462687e-08
1.0012822844051e+22,3.08083387906433e-05,-6.65565596069836e-09,-3724.33651894138,-4.57591849190072e-37,3.93167924883623e+21,2.56076386462687e-08
1.00129015301845e+22,3.10220133366475e-05,1.99374116471967e-10,-7649.30546768597,-4.57591849190072e-37,3.93141855100437e+21,2.56076386462687e-08
1.00129427709912e+22,3.13443977841144e-05,9.02905792428958e-10,9993.51613046628,-4.57591849190072e-37,3.9312026340175e+21,2.56076386462687e-08
1.00129742838886e+22,3.24733444323271e-05,-2.34097135772396e-09,63093.3063800542,-6.29810823911638e-37,3.93093978294659e+21,2.56076386462687e-08
1.00130733557781e+22,3.19595255493415e-05,1.30642632510109e-08,578928.174101679,-1.76405185254572e-36,3.93068593737805e+21,2.56076386462687e-08
1.00131877145612e+22,3.46466432128456e-05,-1.632166116841e-08,3024545.17093479,9.70604506748026e-36,3.92992228545812e+21,2.56076386462687e-08
1.00133237432449e+22,3.54694889560817e-05,-7.93091374205022e-08,-9265480.52692125,1.86094064525806e-35,3.92942614365782e+21,2.56076386462687e-08
1.00136356897067e+22,3.50974237506429e-05,-5.77841660018695e-08,-6489624.72802521,3.43657564446064e-35,3.92881726765694e+21,2.56076386462687e-08
1.00139021980077e+22,3.5032824532145e-05,-7.63962779285712e-08,-5730075.92224024,3.43657564446064e-35,3.92790519148234e+21,2.56076386462687e-08
1.00142058292455e+22,3.4653850851093e-05,-4.93847111393021e-08,-12255949.2732125,6.44533373613218e-35,3.92716503017003e+21,2.56076386462687e-08
1.00144490468178e+22,3.48008627198697e-05,-5.3486426908328e-08,-6218518.41117943,6.19121101832779e-35,3.92591982432921e+21,2.56076386462687e-08
1.00147036671081e+22,3.45986874464713e-05,3.75029452074098e-09,-11273231.7338048,9.69737566616006e-35,3.92509378879234e+21,2.56076386462687e-08
1.00147696568378e+22,3.35596145816321e-05,8.88384928978113e-09,40985417.913602,6.03898004608252e-34,3.92463522206962e+21,2.56076386462687e-08
1.00148680390351e+22,3.47788458126793e-05,3.55083145730218e-08,-148460946.865627,1.87771266291011e-33,3.92381437659911e+21,2.56076386462687e-08
1.00152736235723e+22,3.51094178720808e-05,-1.21749364063862e-08,34695021.1183672,3.06517488461354e-33,3.9229361545433e+21,2.56076386462687e-08
1.00153929584145e+22,3.34375934467072e-05,3.11230283330042e-08,159838459.020786,7.49595849550269e-33,3.92231649106213e+21,2.56076386462687e-08
1.00157640800386e+22,3.42412090161899e-05,4.30644324740362e-08,239250722.439428,6.98179558271785e-33,3.92130305984423e+21,2.56076386462687e-08
1.00162118685871e+22,3.45323360189558e-05,6.93481444467161e-08,-471810839.52481,1.15139241115869e-32,3.92042681514015e+21,2.56076386462687e-08
1.00167896890222e+22,3.4545107504791e-05,1.39637824680114e-07,-33735098.4694617,1.33900836559351e-32,3.91907269712397e+21,2.56076386462687e-08
1.00172135605463e+22,3.47830915674382e-05,1.7089299356545e-07,5726531.09485264,2.93485969340498e-32,3.91698004768657e+21,2.56076386462687e-08
1.00176858126708e+22,3.45499065269341e-05,2.17780006953106e-07,9336170.2980853,3.6365749861697e-32,3.9153386525888e+21,2.56076386462687e-08
1.00181853206193e+22,3.49479605862775e-05,2.28225968012221e-07,9604812.53891204,1.84058309062749e-32,3.91426628978178e+21,2.56076386462687e-08
1.00187325500225e+22,3.56343321344472e-05,-7.28138207531328e-09,17348844.0324347,3.4648463417643e-34,3.91323338561201e+21,2.56076386462687e-08
1.00188254005435e+22,3.50645410877452e-05,-1.90009194427827e-08,17119838.5600658,1.21283079102929e-33,3.91325111722581e+21,2.56076386462687e-08
1.0018975351963e+22,3.58103728148371e-05,-1.74167652063582e-08,-1860077.23709765,-1.4336062104146e-34,3.91239772451419e+21,2.56076386462687e-08
1.00191210187506e+22,3.63011553875977e-05,-7.9787725820001e-08,1462206.96160649,-3.97399169301978e-34,3.91205525728574e+21,2.56076386462687e-08
1.00194494607657e+22,3.62201309561298e-05,-2.10730235706043e-08,4161468.54178359,-7.07217575758288e-34,3.91118207096969e+21,2.56076386462687e-08
1.00196117215575e+22,3.69106456067318e-05,6.45521180672387e-08,4525992.46713495,-1.61593887528469e-33,3.91029577783e+21,2.56076386462687e-08
